Colony,Date,Survey.Start,Survey.End,Sparrow,Hedge,Grass,Tree,Roof,Artificial.Surface,Bush,Bird.Feeder,Colony.Size,DistHdg,DistRf,Aflag
Milngavie 2,12/10/17,09:00,10:00,1,0,1,0,0,0,0,0,17,-0.624829969,-0.920103536,0
Milngavie 2,12/10/17,09:00,10:00,1,0,0,0,1,0,0,0,17,-0.0812469,-1.23193729,0
Milngavie 2,12/10/17,09:00,10:00,1,0,0,0,1,0,0,0,17,-0.0812469,-1.23193729,0
Milngavie 2,12/10/17,09:00,10:00,1,0,0,0,0,0,1,0,17,-1.148933098,0.178883386,0
Milngavie 2,12/10/17,09:00,10:00,1,0,0,0,0,0,1,0,17,-1.148933098,-1.23193729,0
Milngavie 2,12/10/17,09:00,10:00,1,0,0.3,0,0,0,0.7,0,17,-1.148933098,-1.196616315,0
Milngavie 2,12/10/17,09:00,10:00,1,0,0.1,0,0,0.3,0.6,0,17,-1.148933098,-0.246986661,0
Milngavie 2,12/10/17,09:00,10:00,1,0.9,0.1,0,0,0,0,0,17,-1.148933098,-1.21024012,0
Milngavie 2,12/10/17,09:00,10:00,1,1,0,0,0,0,0,0,17,-1.148933098,-0.652168708,0
Milngavie 2,12/10/17,09:00,10:00,1,0,0.6,0,0,0,0.4,0,17,-1.148933098,0.2404428,0
Milngavie 2,12/10/17,09:00,10:00,1,1,0,0,0,0,0,0,17,-1.148933098,-1.382808314,0
Milngavie 2,12/10/17,09:00,10:00,1,0,1,0,0,0,0,0,17,-1.148933098,-1.042213194,0
Milngavie 2,12/10/17,09:00,10:00,1,0,0.8,0,0,0,0.2,0,17,-0.570100615,-0.318637783,0
Milngavie 2,12/10/17,09:00,10:00,1,0,0,0,1,0,0,0,17,-0.517226494,-0.944828219,0
Milngavie 2,12/10/17,09:00,10:00,1,0,0,0,0,1,0,0,17,-0.412405868,-1.317212217,0
Milngavie 2,12/10/17,09:00,10:00,1,0,0,0,1,0,0,0,17,-0.223172172,0.227828166,0
Milngavie 2,12/10/17,09:00,10:00,1,0,1,0,0,0,0,0,17,0.193327483,-1.03716734,0
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,-0.756551463,1.57355733,1
Milngavie 2,12/10/17,09:00,10:00,0,0.7,0.3,0,0,0,0,0,0,-0.724084898,-1.097717584,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,-0.622974736,-0.610792708,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,1,0,0,0,0,-0.587725322,-0.292399344,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,-0.484759929,0.722321822,1
Milngavie 2,12/10/17,09:00,10:00,0,0,1,0,0,0,0,0,0,-0.430030575,-0.526526952,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,1,0,0,0,0,-0.396636394,0.288882995,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,0,0.5,0.5,0,0,-0.375301222,0.775303285,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0.1,0,0.9,0,0,0,0,-0.344689889,0.345396556,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,-0.291815768,-0.407444807,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,-0.112785849,0.26869958,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,-0.00147191,-0.755608707,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,0.212807422,-0.240931637,1
Milngavie 2,12/10/17,09:00,10:00,0,0,1,0,0,0,0,0,0,0.268464392,-0.956938267,1
Milngavie 2,12/10/17,09:00,10:00,0,0,1,0,0,0,0,0,0,0.296292876,-0.609278952,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,0.512427441,-0.360518368,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,1.204429095,0.617872652,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0.1,0,0,0.9,0,0,0,1.392735175,0.616863481,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,1,0,0,0,0,1.453030226,-0.950378658,1
Milngavie 2,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,1.566199397,0.070397532,1
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,0,0,1,0,11,-0.631323282,-1.09923134,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,0,0,1,0,11,-0.631323282,-1.09923134,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,0,0,1,0,11,-0.631323282,-1.09923134,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,0,0.1,0.9,0,11,-0.84653023,-1.392900021,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,0,0.1,0.9,0,11,-0.84653023,-1.392900021,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,1,0,0,0,11,-0.598856716,-0.834828609,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,1,0,0,0,11,-0.598856716,-0.834828609,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,0,0.1,0.9,0,11,0.966031743,0.077966313,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,0,0.1,0.9,0,11,0.966031743,0.077966313,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,0,0,1,0,11,-0.826122675,-0.327720319,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,1,0,0,0,0,11,-0.589580555,-0.08602393,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,1,0,0,0,11,-0.415188717,-0.468499636,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,1,0,0,0,11,-0.248217808,-0.512398562,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,1,0,0,0,0,11,-0.029300395,0.330258995,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,1,0,0,0,11,0.222083584,-1.039185682,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,1,0,0,0,11,0.236925442,-1.269276607,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,1,0,0,0,0,11,0.937275642,-0.815654366,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,1,0,0,0,0,11,1.010557318,-0.864599146,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,1,0,0,0,11,1.392735175,0.509386799,0
Milngavie 3,12/10/17,09:00,10:00,1,0,0,0,0,0,1,0,11,2.499381252,-1.130011047,0
Milngavie 3,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,-0.674921241,-0.644599927,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,-0.527430272,-0.334279929,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,-0.449510515,0.883789138,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,0,0,0.8,0.2,0,0,-0.274191061,1.685070695,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0.2,0,0,0.8,0,0,0,-0.250073041,-0.893360512,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,-0.090523061,-0.055748808,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,0.112624877,-0.889323829,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,0,1,0,0,0,0,0.252694917,2.237087083,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,0.336180371,-0.786388414,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,0,1,0,0,0,0,0.676615501,0.568423286,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,0,0,1,0,0,0,0.898315763,-0.551251635,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0.1,0,0,0.9,0,0,0,0.970669823,0.008333533,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0.2,0,0,0.8,0,0,0,1.035602955,0.383240458,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,0,0.9,0.1,0,0,0,1.102391318,1.135072649,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,0,1,0,0,0,0,1.252665136,0.198562215,1
Milngavie 3,12/10/17,09:00,10:00,0,0,1,0,0,0,0,0,0,1.528167135,1.149201039,1
Milngavie 3,12/10/17,09:00,10:00,0,0,1,0,0,0,0,0,0,1.661743861,-0.352949587,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0.2,0,0,0,0.8,0,0,1.914055456,1.097228747,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,1,0,0,0,0,0,2.122769092,-0.410472319,1
Milngavie 3,12/10/17,09:00,10:00,0,0,0,1,0,0,0,0,0,2.511440262,0.360029531,1
Milngavie 4,12/10/17,10:00,11:00,1,0,0.1,0,0,0.1,0.8,0,14,-0.965265099,-0.64106783,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0.1,0,0,0.1,0.8,0,14,-0.965265099,-0.64106783,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,1,0,0,0,0,14,-0.00889284,0.265167483,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,1,0,0,0,0,14,-0.00889284,0.265167483,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0.7,0,0,0,0.3,0,14,0.29072718,-0.899415536,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0.7,0,0,0,0.3,0,14,0.29072718,-0.899415536,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,0,0,0,1,0,14,-1.148933098,0.308561824,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,1,0,0,0,0,14,-0.946712775,-0.259601295,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,1,0,0,0,0,14,-0.306657626,-0.508866465,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,1,0,0,0,0,14,-0.000544294,0.202598898,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,1,0,0,0,0,14,0.048619362,-1.020516023,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,1,0,0,0,0,14,0.256405382,-0.499279343,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,1,0,0,0,0,14,0.352877462,-0.760654561,0
Milngavie 4,12/10/17,10:00,11:00,1,0,1,0,0,0,0,0,14,0.41131728,-1.242028998,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,0,1,0,0,0,14,0.812975077,-0.809599341,0
Milngavie 4,12/10/17,10:00,11:00,1,0,1,0,0,0,0,0,14,0.94747942,-1.267762851,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,0,0,0,1,0,14,0.991077379,-0.070381784,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0.1,0,0,0,0.9,0,14,1.011484934,-1.339918558,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,0,0,0,1,0,14,1.014267783,-1.213772217,0
Milngavie 4,12/10/17,10:00,11:00,1,0,0,0,1,0,0,0,14,1.869529881,0.345396556,0
Milngavie 4,12/10/17,10:00,11:00,0,0,0,0,0,1,0,0,0,-1.007007826,2.267362205,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0,0,0,1,0,0,0,-0.882707261,0.376176263,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0,0,0,1,0,0,0,-0.825195059,-0.88377339,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0,0,0,1,0,0,0,-0.801077039,-0.548728708,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0.3,0,0,0,0.7,0,0,-0.748202918,0.033562801,1
Milngavie 4,12/10/17,10:00,11:00,0,0,1,0,0,0,0,0,0,-0.698111645,1.05332982,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0,0,0,1,0,0,0,-0.660079383,-0.498774757,1
Milngavie 4,12/10/17,10:00,11:00,0,0,1,0,0,0,0,0,0,-0.613698575,0.590625042,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0.9,0,0,0.1,0,0,0,-0.584942474,1.071999479,1
Milngavie 4,12/10/17,10:00,11:00,0,0,1,0,0,0,0,0,0,-0.540416898,-0.408958563,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0,0,0.8,0.2,0,0,0,-0.463424757,0.209663093,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0,0,0,1,0,0,0,-0.367880293,1.638144256,1
Milngavie 4,12/10/17,10:00,11:00,0,0,1,0,0,0,0,0,0,-0.360459363,-0.757122463,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0.9,0,0,0.1,0,0,0,-0.321499485,0.202598898,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0,0,0,1,0,0,0,0.31948328,2.02516123,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0,0,0,1,0,0,0,0.345456533,-1.035148999,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0,0,0,0.9,0.1,0,0,0.374212634,1.720391671,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0.3,0,0,0.7,0,0,0,0.750824794,-0.456389587,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0,0,0,1,0,0,0,0.806481763,0.916082601,1
Milngavie 4,12/10/17,10:00,11:00,0,0,0,0,0,1,0,0,0,0.852862571,0.028012362,1
Milngavie 5,12/10/17,11:00,12:00,1,0.9,0,0,0,0.1,0,0,27,-1.148933098,-1.160790754,0
Milngavie 5,12/10/17,11:00,12:00,1,0.9,0,0,0,0.1,0,0,27,-1.148933098,-1.160790754,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0.3,0.7,0,0,0,0,27,-0.958771786,-1.047259047,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0.3,0.7,0,0,0,0,27,-0.958771786,-1.047259047,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0.8,0,0,0,0.2,0,27,0.29536526,-1.205698851,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0.8,0,0,0,0.2,0,27,0.29536526,-1.205698851,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0.2,0,0,0.1,0.7,0,27,0.388126876,-1.234964803,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0.2,0,0,0.1,0.7,0,27,0.388126876,-1.234964803,0
Milngavie 5,12/10/17,11:00,12:00,1,0.7,0.3,0,0,0,0,0,27,-1.00608021,-0.816663536,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0,1,0,0,0,0,27,-0.745420069,-1.055332413,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0,0.3,0,0,0.7,0,27,-0.567317767,-1.020516023,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0,1,0,0,0,0,27,-0.546910211,-0.311573588,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0.5,0,0,0,0.5,0,27,-0.528357888,-0.907488902,0
Milngavie 5,12/10/17,11:00,12:00,1,0,1,0,0,0,0,0,27,-0.353038434,-1.159781583,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0,1,0,0,0,0,27,-0.333558495,-0.841388219,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0,1,0,0,0,0,27,-0.327065182,-0.934736511,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0,0,1,0,0,0,27,-0.294598616,-1.013451828,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0,1,0,0,0,0,27,-0.212968394,-0.88478256,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0,0,0,0,1,0,27,-0.102582072,-1.02303895,0
Milngavie 5,12/10/17,11:00,12:00,1,0,0,1,0,0,0,0,27,0.632089926,-0.807076414,0
Milngavie 5,12/10/17,11:00,12:00,0,0.8,0.2,0,0,0,0,0,0,-1.148933098,0.258607873,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0,0,1,0,0,0,0,-1.148933098,-0.853498268,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0,0,0,0,1,0,0,-1.148933098,0.919110114,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0,0,0,0,1,0,0,-1.068230492,0.190488849,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0,0,0,1,0,0,0,-1.017211603,-0.252032515,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0,0,1,0,0,0,0,-0.943002311,-0.694553878,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0,0,1,0,0,0,0,-0.878996796,1.185531185,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0,0,0,1,0,0,0,-0.835398836,0.259617044,1
Milngavie 5,12/10/17,11:00,12:00,0,0.5,0,0,0,0.5,0,0,0,-0.775103786,-0.25909671,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0,0,0.2,0.8,0,0,0,-0.740781988,-0.59212305,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0.6,0,0,0.4,0,0,0,-0.734288675,0.797000456,1
Milngavie 5,12/10/17,11:00,12:00,0,0.1,0.9,0,0,0,0,0,0,-0.717591584,-0.830791926,1
Milngavie 5,12/10/17,11:00,12:00,0,0.1,0,0,0,0.9,0,0,0,-0.541344514,0.255075775,1
Milngavie 5,12/10/17,11:00,12:00,0,0.2,0,0,0,0,0.8,0,0,-0.475483767,0.403423872,1
Milngavie 5,12/10/17,11:00,12:00,0,1,0,0,0,0,0,0,0,-0.171225667,-0.117308223,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0,0,0,1,0,0,0,-0.078464051,-0.028501199,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0,0,1,0,0,0,0,0.055112675,1.695666988,1
Milngavie 5,12/10/17,11:00,12:00,0,0.8,0.2,0,0,0,0,0,0,0.07088215,-0.927672316,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0,1,0,0,0,0,0,0.203531261,-0.945332804,1
Milngavie 5,12/10/17,11:00,12:00,0,0,0,0,0,1,0,0,0,0.318555664,-0.751572024,1
Milngavie 6,12/10/17,09:00,12:00,1,0.4,0.6,0,0,0,0,0,3,-1.148933098,-0.001758174,0
Milngavie 6,12/10/17,09:00,12:00,1,0.4,0.6,0,0,0,0,0,3,-1.148933098,-0.001758174,0
Milngavie 6,12/10/17,09:00,12:00,1,0.4,0.6,0,0,0,0,0,3,-1.148933098,-0.001758174,0
Milngavie 6,12/10/17,09:00,12:00,1,0.3,0,0,0,0.7,0,0,3,-0.93836423,-0.298454368,0
Milngavie 6,12/10/17,09:00,12:00,1,0.3,0,0,0,0.7,0,0,3,-0.93836423,-0.298454368,0
Milngavie 6,12/10/17,09:00,12:00,1,0,0,1,0,0,0,0,3,-0.070115506,-0.70313183,0
Milngavie 6,12/10/17,09:00,12:00,1,0,0,1,0,0,0,0,3,-0.070115506,-0.70313183,0
Milngavie 6,12/10/17,09:00,12:00,1,0,0.4,0,0,0,0.6,0,3,-1.148933098,-0.616847732,0
Milngavie 6,12/10/17,09:00,12:00,1,0.8,0.2,0,0,0,0,0,3,-1.148933098,-0.991250072,0
Milngavie 6,12/10/17,09:00,12:00,1,0.8,0,0,0,0.2,0,0,3,-0.990310735,-0.088546857,0
Milngavie 6,12/10/17,09:00,12:00,1,0.4,0.1,0,0,0,0.5,0,3,-0.894766271,-0.728361098,0
Milngavie 6,12/10/17,09:00,12:00,1,0,0.8,0,0,0.2,0,0,3,-0.771393322,-0.414509002,0
Milngavie 6,12/10/17,09:00,12:00,1,0,0,1,0,0,0,0,3,-0.593291019,0.02498485,0
Milngavie 6,12/10/17,09:00,12:00,1,0,0,0,1,0,0,0,3,-0.210185546,-0.68244383,0
Milngavie 6,12/10/17,09:00,12:00,1,0,0,0,1,0,0,0,3,-0.204619849,-1.194597973,0
Milngavie 6,12/10/17,09:00,12:00,1,0,0,0,1,0,0,0,3,-0.203692233,0.100672654,0
Milngavie 6,12/10/17,09:00,12:00,1,0,0,0,0,0,1,0,3,-0.162877122,-1.233451046,0
Milngavie 6,12/10/17,09:00,12:00,1,0,0,0,0,0,1,0,3,0.021718494,-0.177353881,0
Milngavie 6,12/10/17,09:00,12:00,1,0,0,0,1,0,0,0,3,0.210024574,-0.699095147,0
Milngavie 6,12/10/17,09:00,12:00,1,0.5,0,0,0,0.5,0,0,3,-1.148933098,-0.346894563,0
Milngavie 6,12/10/17,09:00,12:00,0,0,0,0,1,0,0,0,0,-1.148933098,-0.694553878,1
Milngavie 6,12/10/17,09:00,12:00,0,0,0,0,0,1,0,0,0,-1.148933098,-0.444279538,1
Milngavie 6,12/10/17,09:00,12:00,0,1,0,0,0,0,0,0,0,-1.148933098,1.363145233,1
Milngavie 6,12/10/17,09:00,12:00,0,0,1,0,0,0,0,0,0,-1.148933098,-0.490701392,1
Milngavie 6,12/10/17,09:00,12:00,0,0,1,0,0,0,0,0,0,-0.891983422,0.833835187,1
Milngavie 6,12/10/17,09:00,12:00,0,0,1,0,0,0,0,0,0,-0.884562493,-0.044143345,1
Milngavie 6,12/10/17,09:00,12:00,0,0,0,1,0,0,0,0,0,-0.75005815,0.972596162,1
Milngavie 6,12/10/17,09:00,12:00,0,0,0,0,0,1,0,0,0,-0.728722978,-0.518453587,1
Milngavie 6,12/10/17,09:00,12:00,0,0,0.7,0,0,0.3,0,0,0,-0.413333485,1.734520061,1
Milngavie 6,12/10/17,09:00,12:00,0,0,0,0,0,1,0,0,0,-0.311295707,-1.107809291,1
Milngavie 6,12/10/17,09:00,12:00,0,0,0.5,0,0,0.5,0,0,0,0.08294116,2.239105424,1
Milngavie 6,12/10/17,09:00,12:00,0,1,0,0,0,0,0,0,0,0.210024574,1.044751869,1
Milngavie 6,12/10/17,09:00,12:00,0,0,0,0,0,1,0,0,0,0.256405382,0.302002214,1
Milngavie 6,12/10/17,09:00,12:00,0,0,0,0,1,0,0,0,0,0.265681543,-0.757627049,1
Milngavie 6,12/10/17,09:00,12:00,0,0,1,0,0,0,0,0,0,0.601478593,0.417552262,1
Milngavie 6,12/10/17,09:00,12:00,0,0,0,0,1,0,0,0,0,0.789784673,-0.436710758,1
Milngavie 6,12/10/17,09:00,12:00,0,0,1,0,0,0,0,0,0,0.841731177,-0.075932223,1
Milngavie 6,12/10/17,09:00,12:00,0,0,0,0,0,1,0,0,0,1.94466679,-0.431160319,1
Milngavie 6,12/10/17,09:00,12:00,0,0,0,0,0.7,0.1,0.2,0,0,2.158946122,0.499295091,1
Milngavie 6,12/10/17,09:00,12:00,0,0,0.8,0,0,0.2,0,0,0,2.522571656,-0.567398367,1
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-1.085004518,0.568582095,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-1.085004518,0.568582095,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-1.085004518,0.568582095,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-0.771524951,0.568582095,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-0.771524951,0.568582095,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-0.771524951,0.568582095,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,1,0,0,0,0,0,0,10,-1.085004518,0.238178959,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,1,0,0,0,0,0,0,10,-1.085004518,0.238178959,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-1.085004518,-0.753030447,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-1.085004518,-0.753030447,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-0.771524951,0.238178959,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-0.771524951,0.238178959,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-0.771524951,0.898985231,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-0.771524951,0.898985231,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-0.771524951,0.568582095,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0.5,0,0,0,0.5,0,0,10,-0.771524951,-0.753030447,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0,0,0,0,1,0,0,10,-0.771524951,0.898985231,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0,0,0,0,1,0,0,10,-0.144565819,0.238178959,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0,0,0,0,1,0,0,10,0.168913747,0.238178959,0
Mount Annan Drive ,07/07/16,12.3,12.43,1,0,0,0,0,1,0,0,10,0.482393313,-0.092224176,0
Mount Annan Drive ,07/07/16,12.3,12.43,0,0.5,0.5,0,0,0,0,0,10,-1.085004518,0.568582095,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0.5,0,0,0,0.5,0,0,10,-1.085004518,0.568582095,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,1,0,0,0,0,0,0,10,-1.085004518,0.568582095,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,1,0,0,0,0,0,0,10,-1.085004518,0.568582095,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0.5,0.5,0,0,0,0,0,10,-1.085004518,0.898985231,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,0,0,0,1,0,0,10,-0.771524951,0.568582095,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0.5,0,0,0,0.5,0,0,10,-0.771524951,0.568582095,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,0,0,0,1,0,0,10,-0.458045385,0.238178959,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,0.7,0,0,0.3,0,0,10,-0.144565819,-0.092224176,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,1,0,0,0,0,0,10,-0.144565819,0.568582095,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,1,0,0,0,0,0,10,-0.144565819,-0.092224176,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,1,0,0,0,0,0,10,-0.144565819,0.238178959,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,0,0,0,1,0,0,10,-0.144565819,0.238178959,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,0,0,0,1,0,0,10,-0.144565819,0.898985231,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,0,0,0,1,0,0,10,-0.144565819,0.898985231,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,0.3,0,0,0.7,0,0,10,0.168913747,-0.753030447,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,0,0,0,1,0,0,10,0.795872879,0.238178959,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,0,0,1,0,0,0,10,0.795872879,-1.083433583,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,0,0,1,0,0,0,10,1.109352445,-1.083433583,1
Mount Annan Drive ,07/07/16,12.3,12.43,0,0,0,0,1,0,0,0,10,1.736311577,-1.083433583,1
Partick Burgh Hall,08/06/16,13.32,13.44,1,1,0,0,0,0,0,0,10,-1.085004518,0.568582095,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,1,0,0,0,0,0,0,10,-1.085004518,0.568582095,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,1,0,0,0,0,0,0,10,-1.085004518,0.568582095,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,1,0,0,0,0,0,1,10,-1.085004518,0.568582095,0
Partick Burgh Hall,08/06/16,13.32,13.44,1,1,0,0,0,0,0,1,10,-1.085004518,0.568582095,0
